0.039401,0.029403,-0.022445,-0.062287,-0.049736,-0.0016726,0.065158,0.070976,-0.002797,-0.11158,-0.13382,-0.043796,0.10992,0.22021,0.16478,-0.017481,-0.19644,-0.20975,-0.043756,0.18157,0.32371,0.2223,0.0020977,-0.18232,-0.24585,-0.21144,0.027659,0.30691,0.36732,0.24012,0.014809,-0.1433,-0.18661,-0.096168,0.031352,0.092046,0.05684,-0.023986,-0.066388,-0.023422,0.073585,0.14707,0.10323,0.0094319,-0.10604,-0.14349,-0.086209,0.0087635,0.093941,0.12329,0.080771,-0.005725,-0.068232,-0.073353,-0.051747,-0.0098283,0.025466,0.016918,-0.038881,-0.039037,-0.0027599,0.067819,0.14553,0.14084,0.07969,-0.022251,-0.060074,-0.032325,0.015843,0.040295,0.020312,-0.031609,-0.050334,-0.010897,0.057164,0.13439,0.14301,0.062853,-0.053058,-0.098299,-0.082861,-0.014131,0.087139,0.11922,0.087926,0.027222,-0.013809,-0.020618,-0.0099675,0.018484,0.012247,-0.0074939,-0.022046,-0.019528,0.013871,0.066756,0.12595,0.11811,0.049222,-0.015332,-0.062708,-0.07986,-0.067547,-0.050094,-0.014782,-0.002944,0.020202,0.040895,0.034908,0.024959,0.0058836,0.0051645,0.011863,0.016033,0.0037039,-0.0094899,-0.02516,-0.022508,-0.0010211,0.021004,0.036736,0.02189,-0.00056973,-0.027006,-0.0442,-0.031177,0.0064499,0.047836,0.080475,0.080836,0.054617,0.027765,-0.007552,-0.013529,-0.015898,-0.0015939,0.0064946,0.013428,-0.0005921,-0.0059591,-0.01136,0.00039946,0.017254,0.03529,0.052753,0.054175,0.038962,0.021113,0.0091635,-0.013949,-0.012452,-0.019975,-0.036331,-0.040519,-0.039083,-0.024033,-0.0050559,0.0092911,0.023732,0.032303,0.039156,0
-0.031009,0.010874,-0.0050862,-0.06275,-0.18838,-0.15729,-0.011843,0.089677,0.12333,0.033709,-0.064582,-0.073678,-0.089759,-0.025985,0.011604,-0.062866,-0.11072,-0.090344,-0.13626,-0.17302,-0.12073,0.010169,0.055467,0.063921,-0.00046511,-0.028305,-0.032008,-0.019232,0.069008,-0.0092432,-0.045591,-0.1904,-0.35639,-0.32417,-0.177,-0.018891,0.13499,0.13388,0.088056,-0.013021,-0.042235,-0.090207,-0.01967,0.075009,0.049621,0.035852,-0.074099,-0.1781,-0.27188,-0.17197,-0.03566,0.045325,0.042633,-0.021326,0.06278,0.055382,0.042581,0.087134,0.052087,-0.14656,-0.25139,-0.21292,-0.10786,-0.07532,0.0047634,0.023428,-0.033926,-0.082227,0.030761,0.083776,0.096509,0.057161,0.018173,-0.061775,-0.057313,-0.0059685,-0.062285,0.014904,-0.0038388,-0.082161,-0.13911,-0.10871,-0.0035347,0.037213,0.10162,0.080592,0.064585,0.035193,0.031317,0.037674,0.027897,0.082619,-0.0070069,-0.065768,-0.1205,-0.079459,0.00036511,0.050141,0.11895,0.096753,0.050354,-0.0079352,0.042097,0.017313,-0.013292,0.007701,-0.048865,-0.11338,-0.079325,-0.033122,-0.0080075,0.10016,0.13701,0.10639,0.031195,-0.03217,-0.0067021,0.063088,0.062358,0.028231,-0.051007,-0.050229,-0.088924,-0.075199,0.042738,0.1113,0.06812,0.12733,-0.030584,-0.071727,-0.022262,0.048786,0.038005,0.039962,0.072628,0.0073422,-0.018017,-0.052221,-0.0025203,0.042406,0.012347,0.089414,0.10053,0.075232,0.082929,0.05127,0.0017557,0.027241,-0.042691,-0.0076989,-0.032203,-0.021415,-0.020315,-0.024747,0.027349,0.051309,0.02866,0.10026,0.068191,0.091166,0.1278,0
0.032722,0.03249,0.014943,-0.031369,-0.051776,-0.024588,0.040778,0.087367,0.064864,-0.027805,-0.12268,-0.11835,-0.012967,0.16104,0.21095,0.14967,-0.073725,-0.20679,-0.19582,-0.045449,0.18824,0.29643,0.2254,0.025356,-0.14816,-0.21653,-0.17384,0.046573,0.26299,0.3322,0.23127,0.055219,-0.13153,-0.1789,-0.12193,-0.014487,0.066274,0.072728,0.029349,-0.006054,0.0080678,0.050915,0.051018,0.011541,-0.048392,-0.095486,-0.092766,-0.038443,0.038922,0.090611,0.10583,0.081223,0.038126,0.0030977,-0.032303,-0.048002,-0.043225,-0.022964,0.006686,0.015318,0.013144,0.028791,0.059261,0.077765,0.066296,0.032104,0.0070991,0.0033535,0.025887,0.041061,0.03292,-0.0042311,-0.024543,-0.0031719,0.037545,0.09597,0.12596,0.092184,0.020585,-0.031736,-0.059145,-0.031309,0.028701,0.074332,0.079416,0.064732,0.034443,0.02385,0.025956,0.017908,0.017409,0.002306,-0.020791,-0.043175,-0.039195,-0.0084045,0.056405,0.08726,0.069154,0.027915,0.0082489,-0.0096347,-0.023445,-0.021129,-0.004494,0.005269,0.0093718,0.010168,0.00076217,-0.007966,-0.012271,-0.0079848,-0.0039722,0.0095974,0.023025,0.029485,0.040793,0.034167,0.043081,0.04826,0.038357,-0.0017578,-0.025926,-0.034174,-0.031349,-0.0039212,0.037612,0.053364,0.050602,0.04962,0.024745,0.021207,0.039235,0.052301,0.0575,0.039334,0.012266,-0.0055805,-0.011422,-0.0047041,0.0068628,0.016669,-0.00028935,-0.011063,-0.0039757,0.020273,0.058284,0.081328,0.093426,0.077027,0.03519,-0.007367,-0.043987,-0.057209,-0.043809,-0.020459,0.0066972,0.0023674,0.0031369,0.011586,0.025884,0
0.044513,0.012909,-0.052245,-0.06694,-0.010078,0.056296,0.10677,0.06388,-0.02747,-0.12222,-0.097337,0.017957,0.15971,0.22288,0.1141,-0.075113,-0.21452,-0.1729,0.032645,0.22672,0.28805,0.14868,-0.050285,-0.17941,-0.19655,-0.11233,0.12579,0.33461,0.32934,0.16796,-0.025489,-0.13904,-0.13634,-0.029044,0.07809,0.11522,0.05768,-0.023634,-0.056637,0.00073255,0.081627,0.10519,0.051457,-0.028181,-0.12522,-0.14876,-0.093792,-0.0058999,0.065484,0.092026,0.066717,0.0018283,-0.056894,-0.067875,-0.03748,-0.0082564,0.019714,0.0078702,-0.022172,-0.033071,-0.0060708,0.036432,0.068489,0.05025,0.0065546,-0.047291,-0.046661,0.00306,0.033406,0.042233,0.014072,-0.030648,-0.032282,0.021559,0.059835,0.086033,0.034721,-0.041655,-0.083102,-0.081713,-0.028311,0.04579,0.10397,0.066958,0.00099739,-0.038467,-0.048126,-0.022342,-0.0064425,-0.0021612,-0.035741,-0.069399,-0.084928,-0.05885,-0.024474,0.024749,0.070882,0.053641,0.0068484,-0.042447,-0.068827,-0.077555,-0.056942,-0.040466,-0.020046,-0.0084522,-0.0091102,-0.028944,-0.049214,-0.062459,-0.062979,-0.03904,-0.018426,0.009548,0.0083276,-0.0046221,-0.029813,-0.027406,-0.027525,-0.017585,-0.018088,-0.03147,-0.048436,-0.072309,-0.087306,-0.071109,-0.027379,0.0081481,0.031021,0.029551,0.0063847,-0.01998,-0.02954,-0.040522,-0.038374,-0.035544,-0.043691,-0.048232,-0.069089,-0.079705,-0.074485,-0.057721,-0.023288,-0.01099,0.0036653,0.0025239,0.0096503,0.009623,0.0017022,-0.018969,-0.038102,-0.056,-0.074921,-0.073982,-0.066319,-0.067139,-0.053777,-0.036256,-0.014246,-0.00079274,0.011675,0
0.026053,-0.0064052,-0.025783,0.0031011,0.040432,0.04516,0.025321,-0.022938,-0.049104,-0.032887,0.045336,0.09581,0.080585,-0.00078331,-0.084776,-0.079169,0.033132,0.14946,0.17703,0.073371,-0.1203,-0.19632,-0.16433,-0.028553,0.16744,0.27143,0.20145,-0.035778,-0.2106,-0.25272,-0.13721,0.079679,0.30858,0.3043,0.16022,-0.038489,-0.1589,-0.16001,-0.067895,0.063328,0.12017,0.084896,0.0030901,-0.026255,0.0043879,0.050189,0.06475,0.010431,-0.059787,-0.097332,-0.10677,-0.057403,0.024256,0.059662,0.072601,0.044207,-0.010831,-0.042938,-0.05589,-0.034929,-0.0042667,-0.0070524,-0.031392,-0.058663,-0.077579,-0.043655,0.027653,0.074932,0.050713,0.0099791,-0.03991,-0.065831,-0.043296,0.00065798,0.0058525,-0.011651,-0.076268,-0.075373,-0.014526,0.055956,0.10887,0.10192,0.0046992,-0.1412,-0.18067,-0.12822,-0.022762,0.092743,0.11096,0.047372,-0.034914,-0.081266,-0.078241,-0.010659,0.037877,0.061587,-0.02021,-0.088475,-0.12733,-0.079827,0.015863,0.083184,0.10221,0.069004,-0.012749,-0.073665,-0.086286,-0.06901,-0.044602,-0.017198,-0.017474,-0.034184,-0.04836,-0.046265,-0.042847,-0.019175,0.0029966,0.0035729,-0.01681,-0.031528,-0.041187,-0.039676,-0.019288,-0.010325,-0.012748,-0.029876,-0.041932,-0.051815,-0.05946,-0.058366,-0.053457,-0.044787,-0.037013,-0.035056,-0.026682,-0.019336,-0.011614,-0.0079762,-0.022851,-0.044087,-0.058521,-0.055917,-0.031005,-0.030914,-0.03811,-0.062689,-0.080953,-0.075853,-0.036167,0.01616,0.039386,0.05054,0.028568,-0.0044285,-0.044496,-0.058377,-0.058565,-0.031522,-0.031119,-0.038662,-0.057566,0
0.028834,-0.019127,-0.046318,-0.024391,0.029175,0.0632,0.049586,-0.001725,-0.050107,-0.070999,-0.01658,0.071248,0.10107,0.020674,-0.073938,-0.10361,-0.025611,0.10976,0.18689,0.12388,-0.055511,-0.18243,-0.18034,-0.075333,0.099051,0.22697,0.22534,0.046348,-0.14654,-0.23382,-0.18179,-0.014342,0.24044,0.30733,0.23258,0.069394,-0.10509,-0.15162,-0.11236,-0.0022508,0.079498,0.096955,0.041271,-0.0029659,0.0042391,0.023307,0.042873,0.031278,-0.020141,-0.071846,-0.093737,-0.077327,-0.011538,0.04401,0.085513,0.097647,0.060554,0.00085851,-0.069467,-0.079267,-0.051901,-0.02954,-0.00090092,0.014308,0.011506,0.022968,0.03788,0.052689,0.042142,0.0078772,-0.013082,-0.034241,-0.011462,0.0079555,0.018521,-0.016316,-0.059937,-0.056723,-0.012966,0.046652,0.099809,0.093588,0.028598,-0.060537,-0.10306,-0.081001,-0.025963,0.027165,0.042942,0.022687,-0.0079629,-0.018183,-0.017843,0.0064043,0.01722,0.025306,-0.0041231,-0.022584,-0.017619,0.012919,0.038663,0.045316,0.049694,0.031746,-0.0016674,-0.023887,-0.023446,-0.015814,-0.0014161,0.011096,0.021562,0.0077813,0.00068551,0.0027805,-0.022244,-0.027625,-0.030477,-0.019281,-0.0029209,0.020935,0.020066,0.011323,0.008761,0.0078372,-0.009235,-0.023678,-0.04147,-0.052697,-0.052651,-0.034833,-0.0085616,0.010972,0.02131,0.013746,0.010156,0.0050513,0.0056935,-0.0053173,-0.022511,-0.033982,-0.03035,-0.023595,-0.010524,-0.0032312,-0.002614,-0.020967,-0.040208,-0.04524,-0.024841,0.018086,0.049857,0.069434,0.048683,0.019837,-0.018277,-0.04937,-0.054197,-0.040949,-0.022601,-0.01464,-0.01499,0
0.011761,0.05877,0.020594,-0.062339,-0.20823,-0.18166,-0.016071,0.11096,0.13302,0.0043347,-0.12631,-0.13357,-0.14062,-0.0014038,0.081229,0.0269,-0.14217,-0.1915,-0.26427,-0.16846,0.028856,0.21346,0.13376,-0.087035,-0.28985,-0.24091,-0.041363,0.15244,0.26644,0.071246,-0.15431,-0.38994,-0.50539,-0.3461,-0.062572,0.15694,0.25601,0.14222,-0.0085788,-0.12137,-0.059401,-0.086622,-0.022067,0.018901,-0.05739,-0.061881,-0.098956,-0.058549,-0.085554,0.0021453,-0.0091254,-0.069254,-0.14348,-0.20146,-0.012126,0.079109,0.078148,0.087911,0.062142,-0.10745,-0.18702,-0.197,-0.13443,-0.14681,-0.054762,-0.025111,-0.078315,-0.1304,0.0045605,0.11165,0.14087,0.097489,-0.0052199,-0.11385,-0.092546,-0.027164,-0.077377,-0.026067,-0.055674,-0.13766,-0.16189,-0.076317,0.070363,0.088161,0.12352,0.018991,-0.032294,-0.076334,-0.025645,0.033934,0.031482,0.09304,0.020138,-0.01604,-0.07041,-0.061103,-0.024492,-0.017197,0.021094,0.038449,0.0086507,-0.030473,0.046781,0.041406,0.0010348,-6.6497e-05,-0.064079,-0.11077,-0.062313,-0.038326,-0.032132,0.030625,0.044647,0.031728,0.028676,-0.00063092,0.0097003,0.061668,0.044703,-4.4367e-05,-0.093443,-0.085951,-0.099377,-0.076131,0.025938,0.095724,0.043995,0.11822,-0.012351,-0.055325,-0.049805,-0.010862,-0.014074,0.014495,0.063151,0.013247,-0.022488,-0.036551,0.029019,0.040497,-0.00066995,0.058331,0.058096,0.050985,0.049405,0.020187,-0.023224,0.018131,-0.040693,-0.026331,-0.03582,-0.054817,-0.03736,-0.015059,0.039357,0.082726,0.024433,0.077965,0.055052,0.05874,0.084636,0
0.053208,0.13391,0.037626,-0.075457,-0.18083,-0.12983,0.03209,0.18915,0.18252,-0.038691,-0.21047,-0.1982,-0.10173,0.13758,0.182,0.023425,-0.24648,-0.33181,-0.26469,-0.069762,0.16308,0.28372,0.18448,-0.072566,-0.25731,-0.2467,-0.13663,0.050702,0.21939,0.13503,0.006155,-0.18968,-0.36141,-0.32174,-0.15589,-0.014264,0.083221,0.10054,0.075593,0.059476,0.071645,0.0079251,-0.03372,-0.037918,-0.12105,-0.13115,-0.14833,-0.13527,-0.1143,0.0058725,0.1041,0.11807,0.047748,-0.099707,-0.056251,-0.096119,-0.08707,-0.032141,0.022046,-0.090782,-0.12274,-0.099771,-0.02975,-0.035171,-0.016,-0.058615,-0.11963,-0.14938,-0.029554,0.052881,0.048768,0.00075246,-0.057279,-0.081685,-0.020093,0.10022,0.041463,0.0078118,-0.09284,-0.21047,-0.23251,-0.14205,0.0035334,0.046722,0.08623,0.0287,0.0072001,0.017359,0.037897,0.00018613,-0.071236,-0.046421,-0.10162,-0.08702,-0.043855,-0.0073273,0.030871,0.027302,0.027018,-0.0076288,-0.045239,-0.086927,-0.038481,-0.070955,-0.10242,-0.057008,-0.038379,-0.0049906,0.034432,0.01484,-0.059655,-0.070262,-0.072719,-0.052192,-0.052802,-0.054521,-0.019165,0.024014,0.0091237,-0.014872,-0.069086,-0.032419,-0.067573,-0.079361,-0.020384,0.0096072,-0.043952,0.041501,-0.06087,-0.10091,-0.079891,-0.018243,-0.028657,-0.024014,0.01036,-0.029047,-0.024132,-0.043322,-0.0092461,0.010777,-0.048334,-0.027664,-0.012152,-0.016943,0.0080879,-0.0097772,-0.023525,-0.005852,-0.06199,-0.070455,-0.087879,-0.069522,-0.057192,-0.060282,-0.031745,-0.0099821,-0.034096,0.038845,0.018985,0.03134,0.034286,0
-0.055497,0.042293,0.055997,-0.0097238,-0.13768,-0.17091,-0.083085,0.07764,0.16366,0.099918,-0.091634,-0.20473,-0.20714,-0.011777,0.18548,0.2271,0.030927,-0.20004,-0.34703,-0.28088,-0.031078,0.24606,0.29843,0.12976,-0.12688,-0.27887,-0.31736,-0.15615,0.1036,0.21956,0.21129,0.05367,-0.18715,-0.2543,-0.20319,-0.10344,0.0093056,0.050428,0.050994,0.04147,0.058399,0.054494,0.053864,0.015974,-0.081435,-0.1212,-0.15266,-0.13032,-0.093364,-0.0090825,0.061434,0.081018,0.056841,-0.013588,-0.042519,-0.090688,-0.076634,-0.027687,0.042979,0.011206,-0.010256,-0.017436,-0.0021024,0.026656,0.065968,0.022377,-0.055973,-0.11856,-0.057693,0.013878,0.065673,0.088825,0.027131,-0.053793,-0.048842,0.032653,0.10878,0.15021,0.08886,-0.040609,-0.13748,-0.13576,-0.045113,0.062529,0.14549,0.13105,0.070004,0.032433,0.016472,0.0091569,0.020133,0.033716,-0.012452,-0.063523,-0.078342,-0.034001,0.037156,0.080462,0.090676,0.064697,0.015978,-0.012526,0.0093078,0.015042,0.015198,0.024716,0.028941,0.036695,0.060615,0.077033,0.041112,0.019153,-0.010648,-0.040291,-0.026131,0.0069401,0.075865,0.10964,0.094877,0.049763,0.014348,0.019155,0.0043857,0.0074903,0.042176,0.071801,0.066581,0.10223,0.066021,0.056494,0.057864,0.058599,0.054654,0.0571,0.046552,0.021428,0.019385,0.01936,0.042571,0.066745,0.041081,0.044906,0.024651,0.019859,0.046233,0.062792,0.085544,0.083319,0.060017,0.034951,0.018626,0.03564,0.028805,0.024128,0.030082,0.012905,-0.0030302,0.028407,0.037721,0.081448,0.11979,0
-0.040042,0.00025306,-0.025594,-0.056403,-0.15237,-0.1048,0.0053681,0.05269,0.015172,-0.070418,-0.11268,-0.062937,-0.081092,-0.089828,-0.11401,-0.18408,-0.15638,-0.023816,0.010468,-0.027636,-0.1073,-0.13143,-0.13313,-0.072066,0.060936,0.15529,0.14219,-0.05329,-0.19344,-0.35775,-0.2901,-0.16378,-0.039373,0.040331,0.046025,-0.0049753,-0.072408,-0.091588,-0.025348,0.042886,0.068727,-0.029539,-0.1144,-0.098088,-0.04474,0.043786,0.0095187,-0.0636,-0.20413,-0.15867,-0.064347,0.027136,0.078033,0.018591,0.063268,0.0048446,-0.055198,-0.057032,-0.013465,-0.10994,-0.14934,-0.11319,-0.061721,-0.064456,0.0062278,0.038076,-0.0029205,-0.036207,0.037474,0.061193,0.05354,0.017366,0.0024251,-0.015755,-0.0015273,0.00098905,-0.073028,-0.016469,0.020697,0.035881,0.026172,0.0034714,-0.012568,-0.075703,-0.032288,0.0014899,0.053598,0.11539,0.11213,0.037917,-0.012875,0.041359,0.048168,0.087552,0.085429,0.05433,-0.0026871,-0.052764,-0.016916,0.034009,0.071105,0.066893,0.12755,0.058939,-0.015124,-0.012685,-0.011268,-0.003148,0.057637,0.087483,0.077685,0.095399,0.096604,0.07575,0.035467,0.0015209,-0.0041391,0.067116,0.06602,0.047762,0.024554,0.050845,0.035343,0.064815,0.13612,0.1522,0.070439,0.10548,-0.029486,-0.049022,-0.027511,0.038653,0.056437,0.069137,0.10925,0.07802,0.082813,0.063868,0.10991,0.11797,0.076921,0.10931,0.099432,0.058996,0.06828,0.025879,0.0094457,0.042499,0.027621,0.054312,0.056664,0.079171,0.081125,0.088778,0.11206,0.11186,0.057347,0.10429,0.065261,0.089701,0.09045,0
0.00049783,-0.0093777,-0.019844,0.002692,0.030502,0.051831,0.045176,0.026091,-0.010694,-0.050874,-0.0021922,0.078678,0.11252,0.051054,-0.057841,-0.11974,-0.036857,0.11304,0.21007,0.13827,-0.064316,-0.20918,-0.22992,-0.13663,0.071691,0.25576,0.30846,0.10187,-0.12873,-0.27864,-0.24553,-0.024978,0.27973,0.36713,0.25917,0.029461,-0.16895,-0.21902,-0.12812,0.015311,0.11586,0.096084,0.030391,-0.013358,0.0051996,0.074195,0.11268,0.057507,-0.058976,-0.14205,-0.18653,-0.1385,-0.037555,0.043384,0.092211,0.097997,0.057364,0.014392,-0.032496,-0.067931,-0.067664,-0.044205,-0.028383,-0.033316,-0.041367,-0.032956,-0.014138,0.0081171,0.015392,0.0028562,-0.031896,-0.049272,-0.032474,0.010625,0.037182,0.027735,-0.056413,-0.084083,-0.08891,-0.050899,0.028626,0.10541,0.10036,-0.031989,-0.13445,-0.17599,-0.11472,0.030811,0.1451,0.15146,0.061845,-0.065196,-0.14469,-0.15853,-0.096565,0.012228,0.080822,0.061994,-0.0043298,-0.046301,-0.061694,-0.028187,0.036006,0.059318,0.030787,-0.033058,-0.087915,-0.11105,-0.11032,-0.063139,-0.027893,-0.0092026,-0.027651,-0.05351,-0.075482,-0.081352,-0.046119,-0.0075783,0.010979,0.0045616,-0.023529,-0.05571,-0.050703,-0.052115,-0.036229,-0.031262,-0.056989,-0.070291,-0.094415,-0.086729,-0.051791,-0.001373,0.018852,0.0040859,-0.016838,-0.054047,-0.054992,-0.042931,-0.031927,-0.047426,-0.067719,-0.065725,-0.032757,-0.011426,0.00017754,-0.011828,-0.050112,-0.069915,-0.080277,-0.047848,-0.0078984,0.03414,0.04769,-0.00032097,-0.057234,-0.10786,-0.12282,-0.075511,-0.032993,-0.0029377,-0.010368,0
-0.03788,0.036717,0.056646,0.028035,-0.05646,-0.083226,-0.048622,0.06181,0.14502,0.14903,0.03194,-0.10423,-0.20063,-0.13222,-0.011502,0.10519,0.15743,0.027174,-0.19867,-0.32821,-0.23722,0.05176,0.29042,0.33574,0.19567,-0.0056353,-0.2077,-0.29234,-0.16613,-0.019899,0.18216,0.2008,-0.024027,-0.17089,-0.25662,-0.24012,-0.097589,0.069632,0.15272,0.12635,0.077725,-0.0056481,0.016305,0.064109,0.040552,-0.0091051,-0.11527,-0.18729,-0.19965,-0.091685,0.045116,0.12329,0.12792,0.063111,0.060059,0.0079835,-0.038509,-0.025572,-0.010937,-0.065781,-0.07235,-0.055727,-0.028797,-0.026161,0.030485,0.033525,-0.014308,-0.072985,-0.032019,0.023927,0.075356,0.10412,0.080515,-0.017011,-0.05686,-0.0053935,0.031185,0.12791,0.1293,0.037555,-0.087876,-0.14183,-0.12869,-0.086236,0.029689,0.10229,0.15073,0.1377,0.10501,0.058879,0.023834,0.018863,-0.0078968,-0.020149,-0.030573,-0.011501,-0.014563,-0.0062906,0.049089,0.08207,0.11917,0.097498,0.091134,0.016546,-0.058372,-0.073877,-0.065014,-0.010995,0.077988,0.12578,0.11244,0.057278,-0.00096519,-0.047698,-0.065276,-0.017069,0.068824,0.12824,0.093329,0.023069,-0.031023,-0.0044881,0.018585,0.05416,0.098611,0.083925,0.010346,0.026219,-0.032329,-0.0504,0.010173,0.059248,0.047369,0.027354,0.032187,0.0053537,0.024062,0.050039,0.087654,0.082409,0.036725,0.029564,0.024812,0.021363,0.040047,0.065761,0.065807,0.053939,-0.0041526,-0.0084667,-0.006115,0.02042,0.045812,0.025266,0.027802,0.015629,-0.0066532,0.047977,0.057902,0.083929,0.11275,0
-0.038028,0.0051975,-0.027974,-0.053411,-0.13083,-0.14404,-0.09479,-0.0023026,0.050512,0.022661,-0.054756,-0.10792,-0.1428,-0.061812,0.017159,0.072571,0.040828,-0.061718,-0.21237,-0.23326,-0.11371,0.078223,0.192,0.13161,-0.060463,-0.20049,-0.27548,-0.15955,0.089089,0.21445,0.18604,-0.027615,-0.32813,-0.37367,-0.24725,-0.067292,0.15519,0.23452,0.18052,0.025736,-0.11212,-0.20636,-0.15376,-0.083377,-0.027466,0.021631,-0.0152,-0.043641,-0.050504,0.017054,0.039109,0.0054695,-0.04129,-0.10867,-0.069727,-0.07151,-0.028525,0.041663,0.06936,0.011952,-0.033558,-0.055142,-0.068007,-0.072573,-0.042172,-0.019724,-0.013235,0.0026728,0.050231,0.093115,0.070814,0.050264,0.013473,-0.047798,-0.049928,-0.0034659,-0.0036301,0.06123,0.054084,-0.023384,-0.10817,-0.094489,-0.0059149,0.11003,0.17847,0.14889,0.086863,-0.010766,-0.04577,-0.043686,-0.016719,0.026161,0.034802,0.0184,-0.0063066,-0.0024934,0.041198,0.080598,0.10595,0.089979,0.059814,0.03656,0.056807,0.032633,0.026564,0.037914,0.018823,0.0048482,0.012289,0.012838,0.00072065,0.039552,0.050279,0.078741,0.094854,0.095821,0.12251,0.1121,0.036052,-0.027982,-0.056317,-0.017941,0.022466,0.062313,0.091384,0.083899,0.036199,0.070993,0.068476,0.07079,0.099137,0.11379,0.066142,0.02977,0.045955,0.029986,0.039418,0.03744,0.048444,0.032701,0.011675,0.049314,0.082526,0.11582,0.13975,0.13117,0.1013,0.078328,0.023044,0.024101,0.018274,0.040536,0.046763,0.039035,0.045232,0.044901,0.050084,0.098855,0.10451,0.10234,0.087338,0
0.030577,-0.022512,-0.04604,-0.010808,0.036289,0.038698,-0.0017715,-0.053449,-0.08584,-0.066449,0.035089,0.10717,0.091089,-0.012617,-0.095145,-0.07672,0.054989,0.1773,0.19498,0.060317,-0.13861,-0.21658,-0.17152,-0.033796,0.1628,0.24776,0.16031,-0.061773,-0.22524,-0.24221,-0.11914,0.10129,0.30297,0.29601,0.15241,-0.022125,-0.14437,-0.15342,-0.067766,0.04478,0.071841,0.030948,-0.045365,-0.060549,-0.0014646,0.077296,0.11774,0.064392,-0.034268,-0.095616,-0.12422,-0.07534,0.013764,0.068214,0.069312,0.040674,-0.025228,-0.082116,-0.094091,-0.057993,-0.0059688,0.0058939,-0.0066046,-0.014589,-0.021908,0.012382,0.051829,0.07323,0.024475,-0.044213,-0.090685,-0.087064,-0.032425,0.02398,0.039795,-0.0094465,-0.056608,-0.062183,-0.0021899,0.057183,0.088857,0.064569,-0.0064024,-0.097857,-0.11816,-0.079502,-0.024586,0.036232,0.054084,0.024674,-0.021235,-0.052451,-0.051623,-0.032503,0.0017509,0.012644,0.014099,-0.0027752,0.0031662,0.0099013,0.017457,0.02533,0.023848,0.0099291,-0.016282,-0.042286,-0.048559,-0.039829,-0.037882,-0.014261,0.0054823,0.0036645,0.0032826,-0.0009701,-0.019158,-0.021122,-0.01665,-0.012411,-0.0037418,0.00033888,-0.0035821,-0.0039024,0.016363,0.012143,-0.01323,-0.039391,-0.0534,-0.060842,-0.054448,-0.030283,0.007097,0.028706,0.02586,0.0093847,-0.015811,-0.03056,-0.02479,-0.014683,-0.012346,-0.0064825,-0.0016295,-0.0023212,-0.0042651,-0.011498,-0.022966,-0.036315,-0.037855,-0.03361,-0.02261,0.010307,0.027918,0.044321,0.033214,0.0090061,-0.010553,-0.035787,-0.04928,-0.04885,-0.028305,-0.014729,-0.011539,0
0.062193,0.081248,0.047221,-0.028509,-0.093472,-0.063354,0.029722,0.040544,0.024511,-0.021772,0.01336,0.03527,-0.0075439,-0.078902,-0.12762,-0.11993,0.019344,0.13384,0.046419,-0.10985,-0.24554,-0.18704,-0.074964,0.11318,0.24447,0.26021,0.095861,-0.14271,-0.28115,-0.32705,-0.1333,0.030491,0.07336,0.023181,-0.057429,-0.11868,-0.12447,-0.061375,0.058698,0.10752,0.086367,-0.01727,-0.056108,-0.029788,0.00097628,0.040918,-0.047548,-0.17621,-0.25473,-0.15738,-0.028518,0.041236,0.050263,0.0040042,0.059546,0.026147,-0.031943,-0.069177,-0.079321,-0.17054,-0.14598,-0.092129,-0.063246,-0.083926,-0.053647,-0.033883,-0.076589,-0.0901,-0.010316,0.036353,0.020155,0.026217,-0.0038606,-0.048408,-0.053467,-0.033129,-0.11593,-0.069874,-0.030877,-0.028266,-0.069713,-0.088508,-0.076227,-0.11141,-0.067749,-0.036534,0.026316,0.052955,0.041022,-0.0019377,-0.04919,-0.048179,-0.083361,-0.056673,-0.034505,-0.040457,-0.057435,-0.08261,-0.048348,-0.040148,-0.022583,-0.042298,0.0088333,-0.037557,-0.072801,-0.061085,-0.12375,-0.12503,-0.0684,-0.010355,-0.0062371,0.025392,-0.0086808,-0.060419,-0.12414,-0.13746,-0.079517,0.0082179,0.016155,0.0025356,-0.074872,-0.10888,-0.10388,-0.070621,0.011916,0.030555,-0.033991,-0.02532,-0.14502,-0.15211,-0.077498,-0.00059136,-0.025776,-0.03334,-0.0099525,-0.055951,-0.097301,-0.079503,-0.0090506,-0.010023,-0.04643,-0.0065942,-0.016228,-0.044336,-0.035418,-0.068542,-0.10133,-0.0955,-0.10513,-0.03376,-0.031409,-0.041617,-0.048086,-0.07742,-0.055354,-0.048361,-0.076991,-0.018455,-0.035507,-0.012898,-0.0021397,0
